wavelength_nm	final_network_transmittance	cst_average_transmittance
7.6964718434e+02	8.9256131649e-01	8.9966215014e-01
7.7006689378e+02	8.9278113842e-01	8.9988577485e-01
7.7048660322e+02	8.9360827208e-01	9.0010881237e-01
7.7090631267e+02	8.9314079285e-01	9.0032256096e-01
7.7132602211e+02	8.9369469881e-01	9.0053592076e-01
7.7174573155e+02	8.9374279976e-01	9.0074048347e-01
7.7216544099e+02	8.9437437057e-01	9.0094446164e-01
7.7258515043e+02	8.9439535141e-01	9.0114031298e-01
7.7300485987e+02	8.9408570528e-01	9.0133531729e-01
7.7342456931e+02	8.9484363794e-01	9.0152279165e-01
7.7384427875e+02	8.9463371038e-01	9.0170921094e-01
7.7426398819e+02	8.9503061771e-01	9.0188862659e-01
7.7468369764e+02	8.9515399933e-01	9.0206682786e-01
7.7510340708e+02	8.9492976665e-01	9.0223848436e-01
7.7552311652e+02	8.9533340931e-01	9.0240881035e-01
7.7594282596e+02	8.9546006918e-01	9.0257298638e-01
7.7636253540e+02	8.9576458931e-01	9.0273575385e-01
7.7678224484e+02	8.9634788036e-01	9.0289270547e-01
7.7720195428e+02	8.9637595415e-01	9.0304820398e-01
7.7762166372e+02	8.9636665583e-01	9.0319816336e-01
7.7804137317e+02	8.9675664902e-01	9.0334665456e-01
7.7846108261e+02	8.9656227827e-01	9.0348982906e-01
7.7888079205e+02	8.9724969864e-01	9.0363154652e-01
7.7930050149e+02	8.9753556252e-01	9.0376811826e-01
7.7972021093e+02	8.9770334959e-01	9.0390326767e-01
7.8013992037e+02	8.9739251137e-01	9.0403339339e-01
7.8055962981e+02	8.9783155918e-01	9.0416215316e-01
7.8097933925e+02	8.9820021391e-01	9.0428596441e-01
7.8139904870e+02	8.9795511961e-01	9.0440848663e-01
7.8181875814e+02	8.9812135696e-01	9.0452609031e-01
7.8223846758e+02	8.9857274294e-01	9.0464250187e-01
7.8265817702e+02	8.9880317450e-01	9.0475398099e-01
7.8307788646e+02	8.9839941263e-01	9.0486438501e-01
7.8349759590e+02	8.9901351929e-01	9.0496979966e-01
7.8391730534e+02	8.9889204502e-01	9.0507427702e-01
7.8433701478e+02	8.9938521385e-01	9.0517366556e-01
7.8475672422e+02	8.9880442619e-01	9.0527227658e-01
7.8517643367e+02	8.9891880751e-01	9.0536565695e-01
7.8559614311e+02	8.9902424812e-01	9.0545844310e-01
7.8601585255e+02	8.9929795265e-01	9.0554581423e-01
7.8643556199e+02	8.9960074425e-01	9.0563279994e-01
7.8685527143e+02	8.9932984114e-01	9.0571414326e-01
7.8727498087e+02	8.9923149347e-01	9.0579533765e-01
7.8769469031e+02	8.9985960722e-01	9.0587061868e-01
7.8811439975e+02	8.9938431978e-01	9.0594589971e-01
7.8853410920e+02	8.9933639765e-01	9.0601518726e-01
7.8895381864e+02	8.9932823181e-01	9.0608435717e-01
7.8937352808e+02	8.9933532476e-01	9.0614777119e-01
7.8979323752e+02	8.9944487810e-01	9.0621076840e-01
7.9021294696e+02	8.9988827705e-01	9.0626827135e-01
7.9063265640e+02	8.9977818727e-01	9.0632502312e-01
7.9105236584e+02	8.9973902702e-01	9.0637657039e-01
7.9147207528e+02	9.0030056238e-01	9.0642699441e-01
7.9189178473e+02	9.0007120371e-01	9.0647253580e-01
7.9231149417e+02	9.0006077290e-01	9.0651654163e-01
7.9273120361e+02	9.0023851395e-01	9.0655602270e-01
7.9315091305e+02	9.0012097359e-01	9.0659351332e-01
7.9357062249e+02	9.0045034885e-01	9.0662687662e-01
7.9399033193e+02	9.0056806803e-01	9.0665774977e-01
7.9441004137e+02	9.0015590191e-01	9.0668493595e-01
7.9482975081e+02	9.0033340454e-01	9.0670908552e-01
7.9524946025e+02	9.0023738146e-01	9.0673003441e-01
7.9566916970e+02	8.9960414171e-01	9.0674735168e-01
7.9608887914e+02	8.9979124069e-01	9.0676200315e-01
7.9650858858e+02	8.9973872900e-01	9.0677237800e-01
7.9692829802e+02	8.9968103170e-01	9.0678067285e-01
7.9734800746e+02	8.9952915907e-01	9.0678399488e-01
7.9776771690e+02	8.9953285456e-01	9.0678587553e-01
7.9818742634e+02	8.9929676056e-01	9.0678203509e-01
7.9860713578e+02	8.9930140972e-01	9.0677744624e-01
7.9902684523e+02	8.9899682999e-01	9.0676633542e-01
7.9944655467e+02	8.9907926321e-01	9.0675522461e-01
