case_index	case_tag	target_low_nm	target_high_nm	candidate_index	condition_order_code	valid	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
2	440_500	4.4000000000e+02	5.0000000000e+02	15	1	1	4.4479207685e+02	5.0564994583e+02	4.7920768527e+00	5.6499458267e+00	5.6499458267e+00	8.2921400666e-02	7.3005564511e-02	8.2921400666e-02	1.9079051933e+01	2.6095795921e+01	2.6095795921e+01	6.9799546897e-01	8.8427799195e-01	6.9799546897e-01	9.9158361554e-03	6.3628615801e-01	1.2056319791e+00	1	1.0391824057e+00	1	0
2	440_500	4.4000000000e+02	5.0000000000e+02	16	1	1	4.4647091462e+02	5.0690907415e+02	6.4709146175e+00	6.9090741503e+00	6.9090741503e+00	3.3602122217e-02	2.4200886488e-02	3.3602122217e-02	2.1416460409e+01	4.0033899340e+01	4.0033899340e+01	5.6789284572e-01	9.1910555959e-01	5.6789284572e-01	9.4012357295e-03	7.1423870324e-01	1.8495756725e+00	0	2.4273590644e+00	0	0
2	440_500	4.4000000000e+02	5.0000000000e+02	17	1	1	4.4479207685e+02	5.0564994583e+02	4.7920768527e+00	5.6499458267e+00	5.6499458267e+00	8.2847796381e-02	1.2328521162e-01	1.2328521162e-01	2.3802038795e+01	2.0725683556e+01	2.3802038795e+01	8.7453291565e-01	6.6265996546e-01	6.6265996546e-01	4.0437415242e-02	7.9379771443e-01	9.5753151037e-01	1	7.5453479320e-01	1	1
2	440_500	4.4000000000e+02	5.0000000000e+02	18	1	1	4.4479207685e+02	5.0564994583e+02	4.7920768527e+00	5.6499458267e+00	5.6499458267e+00	1.3420383632e-01	1.2158519030e-01	1.3420383632e-01	1.7199627000e+01	2.1890275223e+01	2.1890275223e+01	7.0330716670e-01	8.3631718159e-01	7.0330716670e-01	1.2618646026e-02	5.7360735857e-01	1.0113359224e+00	1	1.2182646898e+00	1	0
2	440_500	4.4000000000e+02	5.0000000000e+02	19	1	1	4.4479207685e+02	5.0564994583e+02	4.7920768527e+00	5.6499458267e+00	5.6499458267e+00	1.6220274568e-01	1.6415908933e-01	1.6415908933e-01	1.8640037126e+01	1.7519796293e+01	1.8640037126e+01	7.9489919543e-01	7.0391157269e-01	7.0391157269e-01	1.9563436508e-03	6.2164501935e-01	8.0941875622e-01	1	1.0810142304e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	0	0	1	4.2926282753e+02	5.0606965527e+02	-7.3717247173e-01	-3.9303447321e+00	3.9303447321e+00	2.1280638874e-01	5.1388984919e-01	5.1388984919e-01	1.7573555870e+01	2.7933507226e+01	2.7933507226e+01	7.3755563796e-01	4.2864400148e-01	4.2864400148e-01	3.0108346045e-01	6.2107834349e-01	1.1429293161e+00	0	3.0108346045e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	1	0	1	4.2926282753e+02	5.0439081750e+02	-7.3717247173e-01	-5.6091824969e+00	5.6091824969e+00	5.3569352627e-01	5.4010701180e-01	5.4010701180e-01	2.3243935002e+01	1.2816958629e+01	2.3243935002e+01	4.3899273872e-01	4.2274194956e-01	4.2274194956e-01	4.4134855270e-03	8.2147886026e-01	5.2441956688e-01	0	2.7005350590e+00	0	0
3	430_510	4.3000000000e+02	5.1000000000e+02	2	0	1	4.2926282753e+02	5.0439081750e+02	-7.3717247173e-01	-5.6091824969e+00	5.6091824969e+00	2.7045321465e-01	2.8533455729e-01	2.8533455729e-01	1.7329141684e+01	1.5571357966e+01	1.7329141684e+01	6.9568586349e-01	6.5865495801e-01	6.5865495801e-01	1.4881342649e-02	6.1244034448e-01	6.3711876089e-01	1	1.4266727865e+00	0	0
3	430_510	4.3000000000e+02	5.1000000000e+02	3	0	1	4.2926282753e+02	5.0355139862e+02	-7.3717247173e-01	-6.4486013793e+00	6.4486013793e+00	4.7267049551e-01	6.6761147976e-01	6.6761147976e-01	1.8272617792e+01	1.5021749048e+01	1.8272617792e+01	4.9945545197e-01	2.9499697685e-01	2.9499697685e-01	1.9494098425e-01	6.4578434058e-01	6.1463092436e-01	0	3.3380573988e+00	0	0
3	430_510	4.3000000000e+02	5.1000000000e+02	4	0	1	4.2926282753e+02	5.0439081750e+02	-7.3717247173e-01	-5.6091824969e+00	5.6091824969e+00	3.7792077661e-01	4.0584540367e-01	4.0584540367e-01	1.7023841877e+01	1.3954676504e+01	1.7023841877e+01	5.9402188659e-01	5.4878419638e-01	5.4878419638e-01	2.7924627066e-02	6.0165054759e-01	5.7097051024e-01	0	2.0292270184e+00	0	0
3	430_510	4.3000000000e+02	5.1000000000e+02	5	0	1	4.2926282753e+02	5.0481052694e+02	-7.3717247173e-01	-5.1894730557e+00	5.1894730557e+00	2.3997564614e-01	2.6285323501e-01	2.6285323501e-01	1.7276304709e+01	1.6174810468e+01	1.7276304709e+01	7.2330497205e-01	6.7568805814e-01	6.7568805814e-01	2.2877588868e-02	6.1057299895e-01	6.6180966525e-01	1	1.3142661750e+00	1	0
