case_index	case_tag	target_low_nm	target_high_nm	candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
10	432_552	4.3200000000e+02	5.5200000000e+02	12	0	1	1	3.5953979492e+00	3.7962036133e+00	4.3304022217e+02	5.5601507568e+02	1.0402221680e+00	4.0150756836e+00	4.0150756836e+00	5.0552978516e+00	2.5276489258e+00	2.8512710333e-01	2.8285247087e-01	2.8512710333e-01	1.1915843305e+01	2.5222798192e+01	2.5222798192e+01	5.2588075399e-01	6.1994421482e-01	5.2588075399e-01	2.2746324539e-03	4.3892382178e-01	8.9993730151e-01	0	1.6030747949e+00	1	0
10	432_552	4.3200000000e+02	5.5200000000e+02	13	0	1	1	3.1756591797e+00	3.3764648438e+00	4.3220080566e+02	5.5475592041e+02	2.0080566406e-01	2.7559204102e+00	2.7559204102e+00	2.9567260742e+00	1.4783630371e+00	1.6853162646e-01	1.4596925676e-01	1.6853162646e-01	1.4783819663e+01	2.5873881718e+01	2.5873881718e+01	6.4435848594e-01	7.3577632010e-01	6.4435848594e-01	2.2562369704e-02	5.4456662957e-01	9.2316764841e-01	1	1.3012382012e+00	1	0
10	432_552	4.3200000000e+02	5.5200000000e+02	14	0	1	1	3.1756591797e+00	3.7961730957e+00	4.3262051392e+02	5.5517565918e+02	6.2051391602e-01	3.1756591797e+00	3.1756591797e+00	3.7961730957e+00	1.8980865479e+00	4.7404538840e-02	3.0952207744e-02	4.7404538840e-02	2.3510740850e+01	3.4223270633e+01	3.4223270633e+01	7.8232197836e-01	8.0875659734e-01	7.8232197836e-01	1.6452331096e-02	8.6602550595e-01	1.2210698269e+00	1	6.3912303863e-01	1	0
10	432_552	4.3200000000e+02	5.5200000000e+02	15	0	1	1	1.0770874023e+00	1.6976013184e+00	4.3262051392e+02	5.5685449219e+02	6.2051391602e-01	4.8544921875e+00	4.8544921875e+00	5.4750061035e+00	2.7375030518e+00	2.0828915760e-02	1.5485738404e-02	2.0828915760e-02	2.8425466833e+01	4.3170751814e+01	4.3170751814e+01	7.7495978959e-01	8.2606389653e-01	7.7495978959e-01	5.3431773558e-03	1.0470609775e+00	1.5403116496e+00	0	1.5437475704e+00	0	0
10	432_552	4.3200000000e+02	5.5200000000e+02	16	0	1	1	2.3362426758e+00	2.9567565918e+00	4.3262051392e+02	5.5559539795e+02	6.2051391602e-01	3.5953979492e+00	3.5953979492e+00	4.2159118652e+00	2.1079559326e+00	3.0039694160e-02	2.1690573543e-02	3.0039694160e-02	2.6041258954e+01	3.9149345755e+01	3.9149345755e+01	7.8651002422e-01	8.1889912859e-01	7.8651002422e-01	8.3491206169e-03	9.5923793322e-01	1.3968298167e+00	1	1.1337994762e+00	1	0
10	432_552	4.3200000000e+02	5.5200000000e+02	17	0	1	1	3.1756591797e+00	3.7961730957e+00	4.3220080566e+02	5.5391650391e+02	2.0080566406e-01	1.9165039062e+00	1.9165039062e+00	2.1173095703e+00	1.0586547852e+00	1.8026807904e-01	1.7653600872e-01	1.8026807904e-01	1.5124318993e+01	2.6555067424e+01	2.6555067424e+01	6.4902785420e-01	7.0414455235e-01	6.4902785420e-01	3.7320703268e-03	5.5710902908e-01	9.4747202659e-01	1	1.2654027741e+00	1	1
10	432_552	4.3200000000e+02	5.5200000000e+02	18	0	1	1	2.3362426758e+00	2.9567565918e+00	4.3262051392e+02	5.5391650391e+02	6.2051391602e-01	1.9165039062e+00	1.9165039062e+00	2.5370178223e+00	1.2685089111e+00	1.0324361175e-01	7.8553937376e-02	1.0324361175e-01	1.8211411845e+01	2.9477189999e+01	2.9477189999e+01	7.0923361927e-01	7.9007676989e-01	7.0923361927e-01	2.4689674377e-02	6.7082306160e-01	1.0517319538e+00	1	9.4050553829e-01	1	0
10	432_552	4.3200000000e+02	5.5200000000e+02	19	0	1	1	3.5953979492e+00	3.7962036133e+00	4.3262051392e+02	5.5559539795e+02	6.2051391602e-01	3.5953979492e+00	3.5953979492e+00	4.2159118652e+00	2.1079559326e+00	2.5984343886e-01	2.5095456839e-01	2.5984343886e-01	1.2475987663e+01	2.4754461158e+01	2.4754461158e+01	5.4932931066e-01	6.4641517401e-01	5.4932931066e-01	8.8888704777e-03	4.5955691475e-01	8.8322726153e-01	0	1.5441231007e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	0	0	1	1	4.3872680664e+00	4.4891967773e+00	4.9431777954e+02	5.3838726807e+02	3.1777954102e-01	4.3872680664e+00	4.3872680664e+00	4.7050476074e+00	2.3525238037e+00	3.8996294141e-02	2.7718087658e-02	3.8996294141e-02	2.2178496729e+01	4.0509493847e+01	4.0509493847e+01	4.6538828313e-01	8.7579725124e-01	4.6538828313e-01	1.1278206483e-02	3.1075795237e-01	2.4137261772e+00	0	4.0392176490e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	1	0	1	1	1.8690185547e+00	1.9709472656e+00	4.9473748779e+02	5.3628875732e+02	7.3748779297e-01	2.2887573242e+00	2.2887573242e+00	3.0262451172e+00	1.5131225586e+00	4.7071181238e-02	5.7281792164e-02	5.7281792164e-02	7.9658226418e+01	2.3545853739e+01	7.9658226418e+01	8.5540489107e-01	3.4121227264e-01	3.4121227264e-01	1.0210610926e-02	1.1161454103e+00	1.4029610873e+00	1	1.4653634704e+00	1	1
11	494_534	4.9400000000e+02	5.3400000000e+02	2	0	1	1	3.9675903320e+00	4.0695190430e+00	4.9473748779e+02	5.3922668457e+02	7.3748779297e-01	5.2266845703e+00	5.2266845703e+00	5.9641723633e+00	2.9820861816e+00	3.4846433997e-01	3.4514808655e-01	3.4846433997e-01	1.5006957912e+01	1.9589574225e+01	1.9589574225e+01	4.6835985780e-01	5.6913262606e-01	4.6835985780e-01	3.3162534237e-03	2.1027266045e-01	1.1672292990e+00	0	2.2563638273e+00	0	0
11	494_534	4.9400000000e+02	5.3400000000e+02	3	0	1	1	3.9675903320e+00	4.0695190430e+00	4.9473748779e+02	5.3796759033e+02	7.3748779297e-01	3.9675903320e+00	3.9675903320e+00	4.7050781250e+00	2.3525390625e+00	4.5950582623e-01	4.9536290765e-01	4.9536290765e-01	1.6266603891e+01	1.4980477086e+01	1.6266603891e+01	4.6105960011e-01	3.5040375590e-01	3.5040375590e-01	3.5857081413e-02	2.2792241418e-01	8.9259988843e-01	0	2.4768145382e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	4	0	1	1	3.9675903320e+00	4.0695190430e+00	4.9389807129e+02	5.3796759033e+02	-1.0192871094e-01	3.9675903320e+00	3.9675903320e+00	4.0695190430e+00	2.0347595215e+00	4.8499986529e-01	5.4097384214e-01	5.4097384214e-01	1.6060804698e+01	1.4906933215e+01	1.6060804698e+01	4.3703666329e-01	3.0965656042e-01	3.0965656042e-01	5.5973976851e-02	2.2503882217e-01	8.8821783501e-01	0	2.7048692107e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	5	0	1	1	2.7084350586e+00	2.8103637695e+00	4.9431777954e+02	5.3838726807e+02	3.1777954102e-01	4.3872680664e+00	4.3872680664e+00	4.7050476074e+00	2.3525238037e+00	3.2400988042e-02	2.4795774370e-02	3.2400988042e-02	2.2446293815e+01	8.6438227957e+01	8.6438227957e+01	4.2629287392e-01	8.7844192609e-01	4.2629287392e-01	7.6052136719e-03	3.1451023889e-01	5.1503535026e+00	0	1.1858152865e+01	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	6	0	1	1	2.7084350586e+00	3.0262145996e+00	4.9347836304e+02	5.3670843506e+02	-5.2163696289e-01	2.7084350586e+00	2.7084350586e+00	3.2300720215e+00	1.6150360107e+00	1.1542849243e-01	9.8598264158e-02	1.1542849243e-01	1.9259351799e+01	2.6867149300e+01	2.6867149300e+01	5.5695439875e-01	8.0445412546e-01	5.5695439875e-01	1.6830228269e-02	2.6985583389e-01	1.6008578586e+00	0	2.0861261889e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	7	0	1	1	3.9675903320e+00	4.0695190430e+00	4.9389807129e+02	5.3922668457e+02	-1.0192871094e-01	5.2266845703e+00	5.2266845703e+00	5.3286132812e+00	2.6643066406e+00	3.3277779818e-01	3.8780733943e-01	3.8780733943e-01	1.8000468984e+01	1.8451849674e+01	1.8451849674e+01	5.8179038763e-01	4.1927769780e-01	4.1927769780e-01	5.5029541254e-02	2.5221677337e-01	1.0994388807e+00	0	2.1365235047e+00	0	0
11	494_534	4.9400000000e+02	5.3400000000e+02	8	0	1	1	2.7084350586e+00	2.8103637695e+00	4.9515719604e+02	5.2999310303e+02	1.1571960449e+00	-4.0068969727e+00	4.0068969727e+00	5.1640930176e+00	2.5820465088e+00	1.4926369488e-01	1.9291453063e-01	1.9291453063e-01	2.5255908951e+01	2.1262740823e+01	2.5255908951e+01	7.5468210876e-01	4.1950465739e-01	4.1950465739e-01	4.3650835752e-02	3.5387766117e-01	1.2669236085e+00	0	1.8460638252e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	9	0	1	1	3.9675903320e+00	4.0695190430e+00	4.9515719604e+02	5.3796759033e+02	1.1571960449e+00	3.9675903320e+00	3.9675903320e+00	5.1247863770e+00	2.5623931885e+00	4.7487026453e-01	4.4271302223e-01	4.7487026453e-01	1.4009195087e+01	1.8327577285e+01	1.8327577285e+01	3.4344923496e-01	4.7773277760e-01	3.4344923496e-01	3.2157242298e-02	1.9629232913e-01	1.0920342087e+00	0	2.3743513227e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	10	0	1	1	4.8070068359e+00	4.9089355469e+00	4.9347836304e+02	5.3922668457e+02	-5.2163696289e-01	5.2266845703e+00	5.2266845703e+00	5.7483215332e+00	2.8741607666e+00	3.3489221334e-01	3.1988185644e-01	3.3489221334e-01	1.7743052243e+01	2.4300144809e+01	2.4300144809e+01	4.8214322329e-01	5.9161603451e-01	4.8214322329e-01	1.5010356903e-02	2.4860993291e-01	1.4479049246e+00	0	2.1468287631e+00	0	0
11	494_534	4.9400000000e+02	5.3400000000e+02	11	0	1	1	2.7084350586e+00	2.8103637695e+00	4.9431777954e+02	5.3754785156e+02	3.1777954102e-01	3.5478515625e+00	3.5478515625e+00	3.8656311035e+00	1.9328155518e+00	3.3644251525e-02	2.5851029903e-02	3.3644251525e-02	2.2314785417e+01	8.5897890447e+01	8.5897890447e+01	4.3070260435e-01	8.7739435956e-01	4.3070260435e-01	7.7932216227e-03	3.1266758557e-01	5.1181579191e+00	0	1.1766165483e+01	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	12	0	1	1	3.9675903320e+00	4.0695190430e+00	4.9599664307e+02	5.3838726807e+02	1.9966430664e+00	4.3872680664e+00	4.3872680664e+00	6.3839111328e+00	3.1919555664e+00	3.0541443825e-01	4.3015652895e-01	4.3015652895e-01	1.9575467919e+01	2.3053285706e+01	2.3053285706e+01	6.1352878809e-01	3.0867338181e-01	3.0867338181e-01	1.2474209070e-01	2.7428515113e-01	1.3736118103e+00	0	2.1507826447e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	13	0	1	1	2.7084350586e+00	2.8103637695e+00	4.9515719604e+02	5.2831427002e+02	1.1571960449e+00	-5.6857299805e+00	5.6857299805e+00	6.8429260254e+00	3.4214630127e+00	1.7224125564e-01	2.1945165098e-01	2.1945165098e-01	2.2955345209e+01	2.0478363716e+01	2.2955345209e+01	7.3830397427e-01	4.2093767226e-01	4.2093767226e-01	4.7210395336e-02	3.2164290305e-01	1.2201871184e+00	0	1.9381631341e+00	0	0
11	494_534	4.9400000000e+02	5.3400000000e+02	14	0	1	1	2.7084350586e+00	2.8103637695e+00	4.9431777954e+02	5.3754785156e+02	3.1777954102e-01	3.5478515625e+00	3.5478515625e+00	3.8656311035e+00	1.9328155518e+00	4.7122024000e-02	3.3722892404e-02	4.7122024000e-02	2.1682104376e+01	3.7715806773e+01	3.7715806773e+01	4.8481420428e-01	8.6969439685e-01	4.8481420428e-01	1.3399131596e-02	3.0380266261e-01	2.2472665406e+00	0	3.5636186875e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	15	0	1	1	1.8690185547e+00	2.1867980957e+00	4.9431777954e+02	5.3754785156e+02	3.1777954102e-01	3.5478515625e+00	3.5478515625e+00	3.8656311035e+00	1.9328155518e+00	2.5945687667e-02	2.2416379303e-02	2.5945687667e-02	2.2296376949e+01	8.8823724148e+01	8.8823724148e+01	3.7156925164e-01	8.8052556291e-01	3.7156925164e-01	3.5293083638e-03	3.1240965204e-01	5.2924914080e+00	0	1.2264261166e+01	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	16	0	1	1	2.7084350586e+00	2.8103637695e+00	4.9431777954e+02	5.3754785156e+02	3.1777954102e-01	3.5478515625e+00	3.5478515625e+00	3.8656311035e+00	1.9328155518e+00	3.3028714359e-02	2.5369228795e-02	3.3028714359e-02	2.2382455454e+01	8.6170514177e+01	8.6170514177e+01	4.2878780514e-01	8.7789851241e-01	4.2878780514e-01	7.6594855636e-03	3.1361575634e-01	5.1344019886e+00	0	1.1812577110e+01	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	17	0	1	1	3.9675903320e+00	4.0695190430e+00	4.9347836304e+02	5.3922668457e+02	-5.2163696289e-01	5.2266845703e+00	5.2266845703e+00	5.7483215332e+00	2.8741607666e+00	2.8961732984e-01	2.9871442914e-01	2.9871442914e-01	1.9482434486e+01	2.0603914257e+01	2.0603914257e+01	6.2278321385e-01	5.1144126058e-01	5.1144126058e-01	9.0970993042e-03	2.7298159664e-01	1.2276679482e+00	0	2.0771954382e+00	0	0
11	494_534	4.9400000000e+02	5.3400000000e+02	18	0	1	1	3.1281738281e+00	3.2301025391e+00	4.9347836304e+02	5.3922668457e+02	-5.2163696289e-01	5.2266845703e+00	5.2266845703e+00	5.7483215332e+00	2.8741607666e+00	1.2940934300e-01	1.0658425093e-01	1.2940934300e-01	1.9168801161e+01	2.6442743085e+01	2.6442743085e+01	5.9416398406e-01	7.9783314466e-01	5.9416398406e-01	2.2825092077e-02	2.6858706751e-01	1.5755699496e+00	0	2.0897512357e+00	0	0
11	494_534	4.9400000000e+02	5.3400000000e+02	19	0	1	1	3.9675903320e+00	4.0695190430e+00	4.9557690430e+02	5.3922668457e+02	1.5769042969e+00	5.2266845703e+00	5.2266845703e+00	6.8035888672e+00	3.4017944336e+00	2.8688332438e-01	4.1512119770e-01	4.1512119770e-01	1.9275149266e+01	2.3601041894e+01	2.3601041894e+01	6.3092556596e-01	3.3035439253e-01	3.3035439253e-01	1.2823787332e-01	2.7007718290e-01	1.4062494299e+00	0	2.0854937631e+00	0	0
12	484_544	4.8400000000e+02	5.4400000000e+02	0	0	1	1	5.2114562988e+00	7.8861999512e+00	4.7836883545e+02	5.3754785156e+02	-5.6311645508e+00	-6.4521484375e+00	6.4521484375e+00	1.2083312988e+01	6.0416564941e+00	5.6871108711e-02	3.1927686185e-02	5.6871108711e-02	2.7258299978e+01	4.0812858723e+01	4.0812858723e+01	5.2542323619e-01	8.8055552915e-01	5.2542323619e-01	2.4943422526e-02	1.2593864466e+00	1.2948309021e+00	1	9.5161379543e-01	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	1	0	1	1	5.6311645508e+00	8.3059082031e+00	4.7752941895e+02	5.3964642334e+02	-6.4705810547e+00	-4.3535766602e+00	6.4705810547e+00	1.0824157715e+01	5.4120788574e+00	4.2724635452e-02	2.4571023881e-02	4.2724635452e-02	2.6074535162e+01	3.6780639588e+01	3.6780639588e+01	6.5677711740e-01	8.8483051211e-01	6.5677711740e-01	1.8153611571e-02	1.2046942110e+00	1.1669045058e+00	1	7.6129327096e-01	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	2	0	1	1	3.9523315430e+00	6.6270751953e+00	4.7878854370e+02	5.4090551758e+02	-5.2114562988e+00	-3.0944824219e+00	5.2114562988e+00	8.3059387207e+00	4.1529693604e+00	4.3257167935e-01	4.4764903188e-01	4.4764903188e-01	1.6124973804e+01	1.7225315014e+01	1.7225315014e+01	4.8221257329e-01	4.1924861073e-01	4.1924861073e-01	1.5077352524e-02	7.4500513520e-01	5.4649124995e-01	0	2.2382451594e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	3	0	1	1	4.3720397949e+00	7.0467834473e+00	4.7878854370e+02	5.4090551758e+02	-5.2114562988e+00	-3.0944824219e+00	5.2114562988e+00	8.3059387207e+00	4.1529693604e+00	4.7591915727e-01	4.8356476426e-01	4.8356476426e-01	1.5967283460e+01	1.6867689778e+01	1.6867689778e+01	4.4087681174e-01	3.8335028291e-01	3.8335028291e-01	7.6456069946e-03	7.3771953477e-01	5.3514521290e-01	0	2.4178238213e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	4	0	1	1	4.3720397949e+00	7.0467834473e+00	4.7878854370e+02	5.4090551758e+02	-5.2114562988e+00	-3.0944824219e+00	5.2114562988e+00	8.3059387207e+00	4.1529693604e+00	4.8907262087e-01	5.0190174580e-01	5.0190174580e-01	1.5743076359e+01	1.7231680191e+01	1.7231680191e+01	4.2833977938e-01	3.7074732780e-01	3.7074732780e-01	1.2829124928e-02	7.2736073088e-01	5.4669319190e-01	0	2.5095087290e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	5	0	1	1	5.2114562988e+00	7.8861999512e+00	4.7836883545e+02	5.3754785156e+02	-5.6311645508e+00	-6.4521484375e+00	6.4521484375e+00	1.2083312988e+01	6.0416564941e+00	5.6755468249e-02	2.7318200096e-02	5.6755468249e-02	2.9376178402e+01	4.2731615797e+01	4.2731615797e+01	4.9571849406e-01	8.8410661556e-01	4.9571849406e-01	2.9437268153e-02	1.3572365467e+00	1.3557054899e+00	1	1.0206758478e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	6	0	1	1	4.3720397949e+00	7.0467834473e+00	4.7836883545e+02	5.4090551758e+02	-5.6311645508e+00	-3.0944824219e+00	5.6311645508e+00	8.7256469727e+00	4.3628234863e+00	1.6407358646e-01	1.2264048308e-01	1.6407358646e-01	2.1389808550e+01	2.5513863969e+01	2.5513863969e+01	6.5496164560e-01	7.9548049718e-01	6.5496164560e-01	4.1433103383e-02	9.8825073483e-01	8.0945418998e-01	1	8.2036793232e-01	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	7	0	1	1	4.3720397949e+00	6.6271057129e+00	4.7878854370e+02	5.4090551758e+02	-5.2114562988e+00	-3.0944824219e+00	5.2114562988e+00	8.3059387207e+00	4.1529693604e+00	3.4442821145e-01	3.5347220302e-01	3.5347220302e-01	1.7434672363e+01	1.8131771524e+01	1.8131771524e+01	5.6957939267e-01	5.1404729486e-01	5.1404729486e-01	9.0439915657e-03	8.0551575458e-01	5.7524953685e-01	0	1.7673610151e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	8	0	1	1	4.3720397949e+00	7.0467834473e+00	4.7836883545e+02	5.3922668457e+02	-5.6311645508e+00	-4.7733154297e+00	5.6311645508e+00	1.0404479980e+01	5.2022399902e+00	1.7472156882e-01	1.4642134309e-01	1.7472156882e-01	2.0355011808e+01	2.4871263632e+01	2.4871263632e+01	6.4938041568e-01	7.7248409390e-01	6.4938041568e-01	2.8300225735e-02	9.4044111380e-01	7.8906701788e-01	1	8.7360784411e-01	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	9	0	1	1	4.3720397949e+00	7.0467834473e+00	4.7878854370e+02	5.4090551758e+02	-5.2114562988e+00	-3.0944824219e+00	5.2114562988e+00	8.3059387207e+00	4.1529693604e+00	4.9111577868e-01	4.9637073278e-01	4.9637073278e-01	1.5880919332e+01	1.6767677043e+01	1.6767677043e+01	4.2626270652e-01	3.7279182673e-01	3.7279182673e-01	5.2549540997e-03	7.3372934419e-01	5.3197220361e-01	0	2.4818536639e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	10	0	1	1	4.3720397949e+00	5.7876892090e+00	4.7878854370e+02	5.4090551758e+02	-5.2114562988e+00	-3.0944824219e+00	5.2114562988e+00	8.3059387207e+00	4.1529693604e+00	3.1120562553e-01	2.7902388573e-01	3.1120562553e-01	1.7565108887e+01	2.1006644933e+01	2.1006644933e+01	5.4610669613e-01	6.3462483883e-01	5.4610669613e-01	3.2181739807e-02	8.1154217553e-01	6.6645792180e-01	1	1.5560281277e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	11	0	1	1	5.2114562988e+00	7.8861999512e+00	4.7836883545e+02	5.3754785156e+02	-5.6311645508e+00	-6.4521484375e+00	6.4521484375e+00	1.2083312988e+01	6.0416564941e+00	5.3773771971e-02	2.6118891314e-02	5.3773771971e-02	2.9137872989e+01	4.1874893526e+01	4.1874893526e+01	5.1400588825e-01	8.8585899584e-01	5.1400588825e-01	2.7654880658e-02	1.3462263734e+00	1.3285250741e+00	1	9.8921820981e-01	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	12	0	1	1	4.3720397949e+00	6.6271057129e+00	4.7794912720e+02	5.4132525635e+02	-6.0508728027e+00	-2.6747436523e+00	6.0508728027e+00	8.7256164551e+00	4.3628082275e+00	3.2143202424e-01	3.1577777863e-01	3.2143202424e-01	1.6312731937e+01	2.0275385101e+01	2.0275385101e+01	5.4350891709e-01	5.9977513552e-01	5.4350891709e-01	5.6542456150e-03	7.5367992592e-01	6.4325793394e-01	1	1.6071601212e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	13	0	1	1	4.3720397949e+00	6.2073669434e+00	4.7794912720e+02	5.4258435059e+02	-6.0508728027e+00	-1.4156494141e+00	6.0508728027e+00	7.4665222168e+00	3.7332611084e+00	2.1027149260e-01	1.8079832196e-01	2.1027149260e-01	1.9207499804e+01	2.3364357435e+01	2.3364357435e+01	6.3905708492e-01	7.3820528388e-01	6.3905708492e-01	2.9473170638e-02	8.8742382856e-01	7.4125883264e-01	1	1.0513574630e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	14	0	1	1	5.2114562988e+00	7.8861999512e+00	4.7836883545e+02	5.3754785156e+02	-5.6311645508e+00	-6.4521484375e+00	6.4521484375e+00	1.2083312988e+01	6.0416564941e+00	7.2173826396e-02	3.6623928696e-02	7.2173826396e-02	2.7819131770e+01	3.6987087110e+01	3.6987087110e+01	5.4903454334e-01	8.7637385353e-01	5.4903454334e-01	3.5549897701e-02	1.2852979656e+00	1.1734542707e+00	1	9.1068951138e-01	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	15	0	1	1	5.2114562988e+00	7.8861999512e+00	4.7752941895e+02	5.3964642334e+02	-6.4705810547e+00	-4.3535766602e+00	6.4705810547e+00	1.0824157715e+01	5.4120788574e+00	2.4326624349e-02	1.5795024112e-02	2.4326624349e-02	2.8209341642e+01	4.4584634894e+01	4.4584634894e+01	5.8996772580e-01	8.8699814491e-01	5.8996772580e-01	8.5316002369e-03	1.3033264202e+00	1.4144944712e+00	1	1.1842699178e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	16	0	1	1	5.2114562988e+00	7.8861999512e+00	4.7836883545e+02	5.3754785156e+02	-5.6311645508e+00	-6.4521484375e+00	6.4521484375e+00	1.2083312988e+01	6.0416564941e+00	5.7303372771e-02	2.6708463207e-02	5.7303372771e-02	2.9688761281e+01	4.2346169487e+01	4.2346169487e+01	4.9924945459e-01	8.8493957184e-01	4.9924945459e-01	3.0594909564e-02	1.3716784834e+00	1.3434768000e+00	1	1.0619385240e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	17	0	1	1	4.3720397949e+00	5.3679504395e+00	4.7878854370e+02	5.4090551758e+02	-5.2114562988e+00	-3.0944824219e+00	5.2114562988e+00	8.3059387207e+00	4.1529693604e+00	3.1040465832e-01	2.6949754357e-01	3.1040465832e-01	1.7792875787e+01	2.1381049108e+01	2.1381049108e+01	5.4544162750e-01	6.4441356063e-01	5.4544162750e-01	4.0907114744e-02	8.2206544905e-01	6.7833628834e-01	1	1.5520232916e+00	1	1
12	484_544	4.8400000000e+02	5.4400000000e+02	18	0	1	1	4.3720397949e+00	7.0467834473e+00	4.7836883545e+02	5.3922668457e+02	-5.6311645508e+00	-4.7733154297e+00	5.6311645508e+00	1.0404479980e+01	5.2022399902e+00	2.1243211627e-01	1.2811291218e-01	2.1243211627e-01	2.2642172848e+01	2.5066800930e+01	2.5066800930e+01	5.8678308129e-01	7.8858548403e-01	5.8678308129e-01	8.4319204092e-02	1.0461123999e+00	7.9527064449e-01	1	1.0621605814e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	19	0	1	1	4.3720397949e+00	5.7876892090e+00	4.7794912720e+02	5.4174493408e+02	-6.0508728027e+00	-2.2550659180e+00	6.0508728027e+00	8.3059387207e+00	4.1529693604e+00	3.0992233753e-01	3.0180990696e-01	3.0992233753e-01	1.6473504874e+01	2.0493280839e+01	2.0493280839e+01	5.5213582516e-01	6.1410808563e-01	5.5213582516e-01	8.1124305725e-03	7.6110794815e-01	6.5017090558e-01	1	1.5496116877e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	0	0	1	1	2.2702941895e+00	3.8656921387e+00	4.7836883545e+02	5.5391650391e+02	4.3688354492e+00	-8.3496093750e-02	4.3688354492e+00	4.4523315430e+00	2.2261657715e+00	4.4937722385e-02	4.2725700885e-02	4.4937722385e-02	2.9199176580e+01	4.0553345291e+01	4.0553345291e+01	7.1891403943e-01	8.6709807441e-01	7.1891403943e-01	2.2120214999e-03	1.1946741550e+00	1.3430675513e+00	1	9.8019300364e-01	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	1	0	1	1	2.2702941895e+00	3.4459533691e+00	4.7710971069e+02	5.5475592041e+02	3.1097106934e+00	7.5592041016e-01	3.1097106934e+00	3.8656311035e+00	1.9328155518e+00	5.2816811949e-02	2.7383180335e-02	5.2816811949e-02	2.8720207777e+01	3.8768588812e+01	3.8768588812e+01	7.3854982480e-01	8.8398983888e-01	7.3854982480e-01	2.5433631614e-02	1.1750773130e+00	1.2839590240e+00	1	8.1131149726e-01	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	2	0	1	1	2.6900024414e+00	4.2854003906e+00	4.7752941895e+02	5.5601507568e+02	3.5294189453e+00	2.0150756836e+00	3.5294189453e+00	5.5444946289e+00	2.7722473145e+00	4.4713121653e-01	4.2923340201e-01	4.4713121653e-01	1.4430968856e+01	2.1390559771e+01	2.1390559771e+01	4.0261876583e-01	4.8621430993e-01	4.0261876583e-01	1.7897814512e-02	5.9043807200e-01	7.0842408993e-01	0	2.2356560826e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	3	0	1	1	2.2702941895e+00	3.4459533691e+00	4.7794912720e+02	5.5475592041e+02	3.9491271973e+00	7.5592041016e-01	3.9491271973e+00	4.7050476074e+00	2.3525238037e+00	4.6588936448e-01	4.8376116157e-01	4.8376116157e-01	1.6644761310e+01	1.9262401794e+01	1.9262401794e+01	4.4801697135e-01	3.7560549378e-01	3.7560549378e-01	1.7871797085e-02	6.8101462038e-01	6.3794260680e-01	0	2.4188058078e+00	1	0
