wavelength_nm	final_network_transmittance	nearest_simulation_transmittance
7.6964718434e+02	7.5146549940e-01	7.5075234018e-01
7.7006689378e+02	7.5123792887e-01	7.5051306017e-01
7.7048660322e+02	7.5100386143e-01	7.5027388221e-01
7.7090631267e+02	7.5077021122e-01	7.5003623489e-01
7.7132602211e+02	7.5053143501e-01	7.4979864882e-01
7.7174573155e+02	7.5029236078e-01	7.4956241754e-01
7.7216544099e+02	7.5006890297e-01	7.4932626883e-01
7.7258515043e+02	7.4983751774e-01	7.4909126811e-01
7.7300485987e+02	7.4960803986e-01	7.4885637439e-01
7.7342456931e+02	7.4936634302e-01	7.4862243187e-01
7.7384427875e+02	7.4914151430e-01	7.4838860434e-01
7.7426398819e+02	7.4889779091e-01	7.4815554012e-01
7.7468369764e+02	7.4867790937e-01	7.4792258406e-01
7.7510340708e+02	7.4843895435e-01	7.4769021096e-01
7.7552311652e+02	7.4818462133e-01	7.4745792626e-01
7.7594282596e+02	7.4795556068e-01	7.4722605017e-01
7.7636253540e+02	7.4770802259e-01	7.4699423185e-01
7.7678224484e+02	7.4747884274e-01	7.4676265201e-01
7.7720195428e+02	7.4722766876e-01	7.4653109071e-01
7.7762166372e+02	7.4699950218e-01	7.4629960007e-01
7.7804137317e+02	7.4673813581e-01	7.4606808265e-01
7.7846108261e+02	7.4650877714e-01	7.4583646824e-01
7.7888079205e+02	7.4627214670e-01	7.4560477829e-01
7.7930050149e+02	7.4605166912e-01	7.4537282156e-01
7.7972021093e+02	7.4580276012e-01	7.4514073995e-01
7.8013992037e+02	7.4556702375e-01	7.4490821721e-01
7.8055962981e+02	7.4533486366e-01	7.4467552261e-01
7.8097933925e+02	7.4509102106e-01	7.4444220540e-01
7.8139904870e+02	7.4482828379e-01	7.4420867487e-01
7.8181875814e+02	7.4459439516e-01	7.4397433040e-01
7.8223846758e+02	7.4435180426e-01	7.4373973992e-01
7.8265817702e+02	7.4408650398e-01	7.4350413151e-01
7.8307788646e+02	7.4383383989e-01	7.4326825647e-01
7.8349759590e+02	7.4357593060e-01	7.4303114401e-01
7.8391730534e+02	7.4333876371e-01	7.4279375980e-01
7.8433701478e+02	7.4308371544e-01	7.4255490020e-01
7.8475672422e+02	7.4284160137e-01	7.4231578273e-01
7.8517643367e+02	7.4258232117e-01	7.4207493042e-01
7.8559614311e+02	7.4231261015e-01	7.4183385660e-01
7.8601585255e+02	7.4207621813e-01	7.4159076403e-01
7.8643556199e+02	7.4179899693e-01	7.4134751229e-01
7.8685527143e+02	7.4153614044e-01	7.4110193041e-01
7.8727498087e+02	7.4128013849e-01	7.4085628124e-01
7.8769469031e+02	7.4103224277e-01	7.4060796002e-01
7.8811439975e+02	7.4075126648e-01	7.4035963881e-01
7.8853410920e+02	7.4050968885e-01	7.4010838533e-01
7.8895381864e+02	7.4023181200e-01	7.3985707432e-01
7.8937352808e+02	7.3994964361e-01	7.3960274190e-01
7.8979323752e+02	7.3969340324e-01	7.3934819070e-01
7.9021294696e+02	7.3943853378e-01	7.3909056928e-01
7.9063265640e+02	7.3915606737e-01	7.3883252812e-01
7.9105236584e+02	7.3886865377e-01	7.3857141204e-01
7.9147207528e+02	7.3861598969e-01	7.3830963231e-01
7.9189178473e+02	7.3834317923e-01	7.3804482066e-01
7.9231149417e+02	7.3806464672e-01	7.3777905549e-01
7.9273120361e+02	7.3777580261e-01	7.3751035257e-01
7.9315091305e+02	7.3751348257e-01	7.3724035732e-01
7.9357062249e+02	7.3723053932e-01	7.3696757294e-01
7.9399033193e+02	7.3698300123e-01	7.3669310579e-01
7.9441004137e+02	7.3671042919e-01	7.3641605564e-01
7.9482975081e+02	7.3639667034e-01	7.3613687813e-01
7.9524946025e+02	7.3612803221e-01	7.3585538409e-01
7.9566916970e+02	7.3587924242e-01	7.3557126165e-01
7.9608887914e+02	7.3561388254e-01	7.3528515206e-01
7.9650858858e+02	7.3532462120e-01	7.3499585458e-01
7.9692829802e+02	7.3505252600e-01	7.3470496450e-01
7.9734800746e+02	7.3477709293e-01	7.3441026686e-01
7.9776771690e+02	7.3446923494e-01	7.3411443829e-01
7.9818742634e+02	7.3422962427e-01	7.3381412086e-01
7.9860713578e+02	7.3392111063e-01	7.3351320295e-01
7.9902684523e+02	7.3364382982e-01	7.3320705214e-01
7.9944655467e+02	7.3337721825e-01	7.3290090134e-01
